Ketua PA 212 Slamet Maarif mengajak para pendukung Prabowo-SAndi untuk hadir pada acara sujud syukur kemenangan di Monas.,"Ketua Umum Persaudaraan Alumni (PA) 212, Slamet Maarif, mengumumkan ajakan kepada pendukung Praboowo Subianto-Sandiaga Uno untuk bergerak ke Masjid Istiqlal dan Monumen Nasional (Monas) pada Jumat (19/4) mendatang. Slamet mengajak pendukung paslon nomor urut 02 itu untuk sujud syukur bersama. “Kami mengundang antum, mujahid seluruhnya, anak bangsa untuk bersyukur, sujud syukur kemenangan pada hari Jumat besok mulai salat jamaah Isya di Istiqlal lalu ke Monas zikir, doa, sujud kemenangan. Siap hadiri sujud syukur kemenangan?” tanya Ketua Umum PA 212 Slamet Maarif yang dijawab ‘siap’ oleh pendukung Prabowo-Sandi di Jalan Kertanegara, Jakarta Selatan, Rabu (17/4). “Semua umat Islam yakinlah kemenangan di paslon 02 karena survei internal, survei independen dan jaringan 212 di tiap-tiap provinsi kita memenangkan di atas 52 persen, wajib kita syukuri,” tutur Slamet.",NON HOAX
Ketum MUI: Jangan Gunakan Nama “Muslim” untuk Sebar Hoax,"Ketua Umum Majelis Ulama Indonesia Ma’ruf Amin mendukung penuh langkah kepolisian untuk mengungkap tuntas sindikat Muslim Cyber Army (MCA) yang menyebarkan hoax dan isu provokatif di media sosial. “Siapa saja yang menyebarkan hoax itu, darimana saja, ya harus diproses. Itu menimbulkan kegaduhan, bisa terjadi konflik. Oleh karena itu, pihak kepolisian tidak usah ragu, dimana saja harus diproses,” kata Ma’ruf di Kompleks Istana Kepresidenan, Jakarta, Rabu (28/2/2018). Ma’ruf menyesalkan para penyebar hoax isu provokatif ini menggunakan nama ‘Muslim Cyber Army’ dalam menjalankan aksinya. Padahal, tindakan dan aksi mereka jauh dari nilai-nilai Islam yang damai dan rahmatan lil alamin. “Jangan juga menggunakan nama Muslim kan dan yang penting jangan melakukan hoax itu supaya negara ini aman. Negara ini harus kita jaga kawal supaya keutuhan bangsa tetap terjaga,” kata Ma’ruf. Direktorat Tindak Pidana Siber Bareskrim Polri bersama Direktorat Keamanan Khusus Badan Intelijen Keamanan mengungkap sindikat penyebar isu-isu provokatif di media sosial. Penangkapan dilakukan di beberapa tempat pada Senin (26/2/2018). Adapun keempat tersangka yang ditangkap adalah ML di Tanjung Priok, RSD di Pangkal Pinang, RS di Bali, dan Yus di Sumedang. Direktur Tindak Pidana Siber Bareskrim Polri Brigjen (Pol) Fadil Imran mengatakan, para pelaku tergabung dalam grup WhatsApp The Family Muslim Cyber Army (MCA). Mereka menyebar informasi soal diskriminasi SARA hingga isu penganiayaan ulama. Di samping itu, para pelaku juga menyebarkan ujaran kebencian terhadap presiden dan beberapa tokoh negara. Kelompok ini diduga menyebarkan isu-isu provokatif hingga menyebarkan virus yang dapat merusak perangkat komputer. (Kompas TV)",NON HOAX
Ketum PEPES Bantah Emak-emak Ditangkap di Karawang Anggotanya,"Ketua Umum Partai Emak-emak Pendukung Prabowo Subianto-Sandiaga Uno (PEPES), Wulan membantah tiga perempuan yang ditangkap di Karawang, Jawa Barat adalah anggotanya. Wulan mengatakan PEPES memiliki data keanggotaan di setiap daerah. Ia mengaku telah memeriksa data tersebut dan tak menemukan nama tiga ibu itu di dalamnya.",NON HOAX
Keturunan Tiongkok Dilarang Jadi Polisi,"Akun Facebook Reinaldy memposting foto seorang pria yang menggunakan seragam kepolisian RI yang diikuti dengan narasi bahwa keturunan Tionghoa selalu jadi musuh bangsa ini sejak dahulu sebelum kemerdekaan dan setelah kemerdekaan sejak dulu diatur dalam UUD 45 dan Pancasila keturunan asing dilarang menjadi aparatur negara, postingan tersebut diunggah pada Minggu (06/12/2020).",HOAX
KH Asep Saifuddin Chalim Bantah Sebut Orang yang Menyarankan Memilih Gus Ipul Telah Berkhianat,"Beredar quotes bergambar dari pengasuh Pondok Pesantren (PP) Amanatul Ummah, Kecamatan Pacet, Kabupaten Mojokerto, KH Asep Saifuddin Chalim terkait pemilihan Calon Gubenur Jawa Timur di Whatsapp (WA). Dalam quotes bergambar tersebut, ada foto KH Asep dan memuat pesan tentang pemilihan Calon Gubernur Jawa Timur. Isi pesan tersebut yakni KYAI SEPUH YANG DUKUNG GUS IPUL DAN MBAK PUTI, PENGHIANAT ALLAH DAN ROSUL. ""Orang yang menyarankan memilih Gus Ipul itu tidak boleh diikuti sebab mereka sudah berkhianat kepada Allah dan Rasulnya"". Pesan tersebut disampaikan oleh KH Asef Saifuddin Chalim, Pengasuh PP Amanatul Ummat, Pacet, Mojokerto.",NON HOAX
KH Ma’ruf Amin: Peserta BPJS Kesehatan Capai 215 Juta Peserta,"Calon Wakil Presiden nomor urut 01, KH Maruf Amin menyebutkan, bahwa peserta asuransi sosial BPJS Kesehatan mencapai 215 juta peserta. Hal itu disampaikan dalam Debat Cawapres 2019, yang digelar di Hotel Sultan Jakarta, Minggu (17/3/2019). Pernyataan “Pemerintah telah melakukan langkah besar yang inovatif melalui JKN KIS. Kita telah melakukan upaya asuransi sosial yang besar bahkan mencapai 215 juta peserta asuransi BPJS dan ini merupakan asuransi terbesar di dunia.",NON HOAX
KH Maimoen Zubair Doakan yang Tidak Baik untuk Ahok,"“DOA SYAKHINA KH. MAIMOEN ZUBAIR UNTUK AHOK SI PENISTA ALQURAN AHOK LAKNAT” PENJELASAN: Setelah diminta klarifikasi kepada orang terdekat KH Maimoen Zubair atau Cucu Beliau. Ternyata selebaran tesebut adalah hoax. Berikut klarifikasinya: “Sejak dua hari yang lalu ada beberap inbok yang mempertanyakan validitas doa laknatan untuk Ahok yang katanya dari Mbah Moen, apa benar? Saya jawab, “Setidaknya acara di Semarang itu ada dua kontroversial, sama-sama mengaku sumbernya Mbah Moen dan sama-sama juga menyebut Habib Luthfi bin Yahya sebagai saksinya. Yakni doa seperti di atas dan statemen/tulisan yang dialamatkan ke Gusti Nuril Arifin tentang nasab Mbah Moen yang sangat keliru.” Lalu saya menjelaskan apa adanya, karena malam itu ada kabar bahwa acara tersebut live di TVRI. Hanya saja saya dapat kabar terlambat saat jam tayang sudah berakhir. Sedangkan dokumentasi yang saya punya hanya Ceramah Abah Habib Luthfi bin Yahya (bisa dilihat di YouTube Syaoroni As-Samfuriy New) dan penampilan Habib Bidin Assegaf. Doa Mbah Moen dan Mbah Munif tidak punya. PENJELASAN: Pertama, doa Mbah Moen di atas tidak benar. Sumber klarifikasi: Gusa Najih Ramadhan, Mbah Wali Kanthongumur, dll. Kedua, belum ada kabar lebih lanjut. Hanya dari pihak Santri Sarang yang sudah membantah tulisan itu. Namun dari pihak Gus Nur Muril belum dapat kabar terbarunya. Saya pantengin terus dari santri-santri Gus Nuril seperti Qobol Mania, Saleh Tegal, Sukma Adi, dll, namun belum ada klarifikasi. Entah siapa yang pertamakali menyebarkan dan membuat doa ini, yang pasti dua contoh dalam screenshoot hanyalah lanjutan dari pihak pertama yang telah membuat hoax. Semoga jadi pelajaran berharga buat kita semua. Sekian dan mohon maaf.",HOAX
"Khawatir Tim Medis Lupa Jenis Vaksin yang Diberikan, Sertifikat Vaksin Harus Disimpan","“Copas [ PERHATIAN ] UNTUK PENERIMA VAKSIN Sertifikat Vaksin diterima via WA harus disimpan, jangan sampai kedelete. Berhubung Vaksin yg diimpor Indonesia ada 6 merk, bagi calon penerima Vaksin harap diperhatikan dan teliti saat menerima Vaksin yg kedua haruslah sama jenis / merk Vaksinnya dgn yg pertama, sebab apabila berlainan jenis / merk dikhawatirkan akan menimbulkan efek yg cukup serius bagi tubuh kita. Karena ini hal baru yg pasti tdk dipahami walau team medis hanyalah pelaksana tugas tentu tdk akan ingat Vaksin jenis type apa yg telah diberikan ke Kita, Yaa Kita sendirilah yg harus diingat sendiri yaa”",HOAX
Kilang Pertamina Meledak Suplai Bahan Bakar Mengalami Kelangkaan,"KILANG PERTAMINA TERBESAR SE ASIA TENGGARA MELEDAK, KEMUNGKINAN BESAR SUPLAI BAHAN BAKAR AKAN MENGALAMI KELANGKAAN DI PULAU JAWA KHUSUSNYA JAWA BARAT, SEGERA ISI FULL TANK BAHAN BAKAR KENDARAAN ANDA DARI SEKARANG. SIAP -SIAP KEMUNGKINAN TERBURUK BERIMBAS PADA SUPLAI PANGAN HINGGA MENYEBABKAN KELANGKAAN KETAHANAN PANGAN BANGSA, KEMUNGKINAN TERBURUKNYA LAGI AKAN BERIMBAS PADA KENAIKAN HARGA PANGAN, SEMBAKO DLL. DALAM KURUN WAKTU KURANG DARI 24 JAM BANGSA INI DILANDA TEROR DAN SABOTASE. WASPADA",HOAX
KKP Klarifikasi Soal Cacing dalam Ikan Makerel Kaleng,"Badan Pengawas Obat dan Makanan (BPOM) telah mengumumkan sebanyak 27 merek makanan kemasan ikan Makerel dalam kaleng mengandung cacing kemarin. Secara terpisah, Kementerian Kelautan dan Perikanan (KKP) menyebut objek asing di dalam produk ikan makerel kaleng belum tentu cacing parasit Anisakis. KKP menyatakan bisa saja objek itu adalah potongan jaringan daging ikan setelah proses pengolahan. “Jaringan pengikat atau daging yang menempel pada tulang lunak ikan ketika dipanaskan pada suhu dan tekanan tinggi akan terlepas dan memiliki kenampakan seperti cacing yang telah mati,” tulis keterangan tertulis yang dibuat Badan Riset dan Sumber Daya Manusia Kelautan dan Perikanan (BBRP2BKP) dalam rilis KKP yang diterima, Kamis (29/3). KKP menyampaikan perlu pengamatan yang sangat teliti sebelum menyatakan objek asing itu cacing parasit. Mereka juga menjelaskan sebenarnya cacing parasit Anisakis umum ditemui di ikan jenis skombroid seperti tuna, cakalang, tongkol, selar, kembung, ikan tengiri, dan makerel. Cacing Anisakis, dalam keterangan tertulis itu, biasanya mencemari ikan pemakan daging. Anisakis masuk lewat infeksi larva stadium III pada bagian daging, rongga perut, saluran pencernaan, dan insang “Untuk cacing maupun larvanya yang sudah mati sebenarnya tidak berpotensi menimbulkan bahaya kesehatan bagi manusia. Namun demikian keberadaanya pada produk ikan kaleng misalnya, akan mengganggu penerimaan konsumen terhadap produk tersebut,” demikian keterangan KKP. KKP menjelaskan cacing Anisakis hanya berbahaya jika dikonsumsi manusia dalam keadaan hidup. Dalam keadaan hidup cacing ini bisa mengakibatkan gangguan pencernaan, nyeri perut, diare yang disertai muntah, reaksi alergi, urtikaria (gatal-gatal), anafilaksis (reaksi alergi berat), gastroenteritis (infeksi pada usus), dan beberapa reaksi asma. Biasanya, tulis KKP, produsen sudah melakukan sterilisasi dengan suhu 121 derajat celsius untuk memastikan cacing itu mati. Namun cacing dapat terbawa pada produk akhir ikan kaleng andai tidak dilakukan pemisahan cacing-cacing yang telah mati oleh produsen. “Cacing anisakis maupun larvanya tidak tahan suhu tinggi, maka konsumsi ikan kaleng sebaiknya dilakukan dengan pengolahan dengan pemanasan yang cukup, yaitu di atas 70 derajat celsius selama minimal lima belas menit,” ujar KKP. Sebelumnya, Badan Pengawas Obat dan Makanan (BPOM) Republik Indonesia mengumumkan 27 produk ikan kaleng makerel mengandung cacing parasit. Kepala BPOM Penny Lukito mengatakan pascatemuan di Pekanbaru pada Kamis (22/3), pihaknya melakukan penelitian terhadap 541 sampel ikan kaleng dari 66 produk di seluruh Indonesia. “Ada 27 merek yang positif mengandung parasit cacing. Sebanyak 16 produk impor dan 11 dalam negeri,” kata Penny pada jumpa pers di kantor BPOM di Jakarta, Rabu (28/3).",NON HOAX
Klaim Jokowi Soal Kereta Api Di Ekspor ke Bangladesh,"Debat kandidat calon presiden dan wakil presiden ke-5 digelar di Hotel Sultan Jakarta malam ini, Sabtu (13/4). Debat terakhir kali ini mengambil tema Ekonomi dan kesejahteraan sosial, keuangan, investasi, serta industri yang dipandu oleh Balques Manisang dan Tomy Ristanto. Pada segmen ke-5, sesi tanya jawab calon presiden nomor urut 01 Joko Widodo mengklaim jika kereta api di ekspor ke negara Bangladesh.",NON HOAX
Klaim Prabowo Terkait Operasional Pelabuhan Indonesia Diberikan Pihak Asing,"Calon Presiden (Capres) nomor urut 02, Prabowo Subianto dalam debat Capres kedua yang digelar hari ini, Minggu (17/2) disegmen tanya jawab mengatakan, prihatin dengan pelabuhan di Indonesia operasionalnya diberikan kepada pihak asing. ""Strategi kita berbeda, prihatin dengan pelabuhan kita di Indonesia operasionalnya di berikan kepada asing,"" kata Prabowo Subianto dalam Debat Capres kedua, Minggu (17/2).",NON HOAX
Klarifikasi Atas Isu OTT Bupati Kapuas Oleh KPK,"Muncul isu yang mengatakan Bupati Kapuas Kalimantan Tengah, Ben Brahim S Bahat, telah terkena operasi tangkap tangan (OTT) yang dilakukan oleh Komisi Pemberantasan Korupsi (KPK). Atas isu tersebut, pihak Ben Brahim pun angkat bicara. Melalui siaran persnya kepada awak media, Ben Brahim menyatakan bahwa isu penangkapan dirinya tidak benar. “Saya menyampaikan klarifikasi bahwa semuanya itu tidak benar, dan saya tegaskan isu tersebut hanya kabar bohong,” kata Ben Brahim. Ben pun mengatakan, bahwa awalnya memang ada rencana kegiatan pelantikan di jajaran Pemkab Kapuas. Namun berhubung ada panggilan rapat dari Pemprov Kalteng secara mendadak dan tidak dapat diwakilkan, maka pihaknya bersama sejumlah kepala daerah lainnya langsung berangkat ke Kota Palangka Raya. Ia menjelaskan, rapat yang harus dihadiri di Palangka Raya saat itu, yakni rapat terkait pengamanan Pemilihan Legislatif dan Pemilihan Presiden 2019. Ben pun menyatakan sempat kaget dirinya dikabarkan tertangkap OTT KPK. “Saya juga sempat kaget mendengar isu yang beredar menerpa saya. Dan saya tegaskan kembali bahwa permasalahan tersebut tidak benar adanya. Terkait rencana kegiatan pelantikan di jajaran Pemkab Kapuas, maka terpaksa ditunda dulu, dan akan dijadwalkan ulang kembali,” ungkap Ben Brahim. Klarifikasi atas tidak benarnya isu OTT KPK Bupati Kapuas juga disampaikan oleh Humas Polda Kalteng. Kabid Humas Polda Kalteng Kombes Pol Hendra Rochmawan menegaskan, informasi yang beredar terkait adanya dugaan operasi tangkap tangan terhadap Bupati Kapuas Ben Brahim S Bahat beserta istri dan salah seorang anggota DPRD, sama sekali tidak benar. “Tidak benar dan tidak ada kaitannya dengan kepolisian dan KPK. Tolong informasi ini disampaikan ke teman-teman yang lainnya ya,” kata Hendra. Hendra pun menjelaskan, kehadiran Bupati Kapuas Ben Ibrahim di Palangka Raya karena mengikuti kegiatan. “Beliau memang ada kegiatan di Palangka Raya, tapi tidak ada kaitannya sama sekali dengan hal tersebut,” ujar Hendra.",NON HOAX
Klarifikasi Atas Isu Pelaku Bom Srilanka Adalah WNI,"Media luar negeri asal Inggris menyebutkan bahwa salah satu pelaku pemboman di Sri Lanka bernama Insan Setiawan dan banyak yang berasumsi bahwa orang tersebut adalah warga negara Indonesia (WNI). Atas isu pelaku bom Sri Lanka adalah WNI itu, pihak Kementerian Luar Negeri (Kemenlu) dan Polri angkat bicara. Direktur Perlindungan WNI Kemenlu, Lalu Muhammad Iqbal, menegaskan bahwa Kedutaan Besar RI di Sri Lanka sudah melakukan komunikasi secara langsung dengan otoritas di Sri Lanka, untuk memastikan informasi tersebut. Iqbal juga mengatakan, pelakunya sebenarnya bernama Insan Seelawan dan ada kemungkinan telah terjadi salah penulisan nama pelaku bom oleh media-media lokal di sana. “KBRI telah berkomunikasi langsung dengan otoritas keamanan Sri Lanka. Diperoleh informasi bahwa nama yang benar adalah Insan Seelawan, warga negara Sri Lanka,” kata Iqbal. Senada dengan Kemenlu, pihak Polri pun menyatakan bahwa pelaku pemboman di Sri Lanka bukan WNI. Kepala Biro Penerangan Masyarakat Humas Brigjen (Pol) Dedi Prasetyo mengatakan, Polri telah berkoordinasi dengan Kemenlu hingga Kepolisian Sri Lanka perihal informasi tersebut. “Setelah dilakukan koordinasi yang di-leading sektor Kemenlu, kemudian dengan Kepolisian RI, dan Sri Lanka, sudah diidentifikasi seluruh pelaku dan korban,” kata Dedi. Dia juga membantah kabar yang beredar bahwa salah satu pelaku teror tersebut merupakan WNI. Ia mengatakan, pelaku yang dimaksud adalah warga negara Sri Lanka. “Sudah terindentifikasi dan yang bersangkutan adalah warga negara Sri Lanka, bukan WNI,” ujarnya.",NON HOAX
Klarifikasi BMKG Terkait Foto Indonesia “Very High Seismic Risk”,"Beredar informasi di media sosial yang menampilkan foto prediksi gempa di beberapa negara, salah satunya Indonesia yang disertai peringatan aktivitas seismik yang tinggi.",NON HOAX
Klarifikasi BNPB Terkait Isu Pengusiran Relawan BPBD,"Atas beredarnya video relawan Badan Penanggulangan Bencana Daerah (BPBD) yang merasa diusir dari halaman Kantor Badan Pembangunan Daerah (Bappeda), pihak Badan Nasional Penanggulangan Bencana (BNPB) memberikan klarifikasi. Kepala Pusat Data Informasi dan Humas BNPB Sutopo Purwo Nugroho menjelaskan bahwa tidak ada pengusiran terhadap relawan BPBD, melainkan relokasi relawan. “Saya telah mengonfirmasi hal itu kepada beberapa pihak. Ternyata bukan diusir, tetapi direlokasi atau dipindahkan ke halaman Kantor BPBD agar memudahkan koordinasi dan halaman kantor Bappeda akan dibersihkan dan digunakan untuk apel ASN,” kata Sutopo.",NON HOAX
Klarifikasi BPN “Prabowo Tabok Sandiaga Uno”,"Beredar foto yang memperlihatkan lebam dan luka di wajah Sandiaga Uno, disertai screenshot percakapan WA yang menyebut bahwa Sandiaga Uno telah ditampar oleh Prabowo.",NON HOAX
Klarifikasi BPPT Soal Kajian Potensi Tsunami Pandeglang,"BPPT meminta maaf jika hasil kajian akademis telah membuat masyarakat resah. REPUBLIKA.CO.ID, JAKARTA — Badan Pengkajian dan Penerapan Teknologi (BPPT) kembali mengklarifikasi bahwa paparan potensi tsunami di Jawa bagian barat adalah hasil kajian awal. Sumber-sumber tsunami adalah dari gempa bumi megathrust yang peta-petanya telah diterbitkan dalam buku Peta Sumber dan Bahaya Gempa Indonesia Tahun 2017 yang disusun oleh Pusat Studi Gempa Nasional Puslitbang Perumahan & Pemukiman Balitbang Kementerian PUPR. Deputi Kepala BPPT Bidang Teknologi Industri Rancang Bangun dan Rekayasa, Wahyu W. Pandoe menjelaskan, dalam peta tersebut disebutkan dan digambarkan tiga potensi gempa bumi megathrust di lokasi yang terdekat dengan wilayah kajian yang terdiri atas Enggano (M8.4), Selat Sunda (M8.7), dan West-Central Java (M8.7). “Tiga potensi gempa bumi ini jika terjadi akan menyebabkan tsunami yang berdampak besar di wilayah Sumatra bagian selatan, Selat Sunda, dan Jawa bagian barat,” ungkap Wahyu di gedung BPPT, Thamrin Jakarta, Jumat (6/4). Dia menegaskan, potensi tsunami di Jawa bagian barat adalah hasil kajian akademis awal dari simulasi model komputer yang menggunakan sumber tsunami dari gempa bumi dengan berbagai variasi skenario. Potensi skenario terburuk adalah jika tiga gempabumi megathrust terjadi secara bersamaan dengan skala M9 dan menimbulkan tsunami. “Meskipun ini adalah hasil kajian awal, tetapi telah mengindikasikan adanya potensi tsunami yang besar di sepanjang Pantai Jawa bagian barat,” kata dia. Karena itu, dia mengimbau masyarakat tetap tenang dan tetap beraktivitas seperti biasa. Namun, tetap meningkatkan kewaspadaan serta tetap mengacu kepada informasi dari BMKG dan/atau BNPB sebagai lembaga resmi yang mendapat mandat resmi pemerintah untuk memberikan peringatan gempa bumi dan tsunami kepada masyarakat. “Masyarakat tidak perlu khawatir dengan pemberitaan ini. Permohonan maaf BPPT kepada masyarakat Indonesia yang terdampak sekiranya hasil studi awal potensi tsunami di Jawa bagian barat, yang seharusnya hanya untuk konsumsi akademis ini, telah membuat keresahan masyarakat,” ungkap dia.”",NON HOAX
Klarifikasi Bukalapak Terkait Kabar Peretasan Situsnya,"Atas klaim hacker asal Pakistan dengan nama akun Gnosticplayers telah meretas dan mencuri data jutaan akun dari sejumlah situs populer di dunia, termasuk Bukalapak dan Youthmanual, pihak Bukalapak pun memberikan klarifikasi. Head of Corporate Communications Bukalapak Intan Wibisono, mengkonfirmasi bahwa pernah ada yang mencoba meretas situs mereka. Namun, tidak ada data pengguna yang berhasil dicuri peretas. Intan memastikan, data penting pengguna, seperti password, rekaman finansial, serta informasi lain milik pengguna aman dari serangan hacker. “Kami selalu meningkatkan sistem keamanan di Bukalapak demi memastikan keamanan dan kenyamanan para pengguna Bukalapak, dan memastikan data-data penting pengguna tidak disalahgunakan,” ujar Intan.",NON HOAX
"Klarifikasi dari Dinkes terkait Informasi Ramuan Minyak Tanah yang Bisa Mengobati Penyakit Asam Urat, Kolesterol, dan Tekanan Darah Tinggi","Begni cara mengobati penyakit asam urat,kolestrol,tekanan darah tinggi.. Bahan yg di gunakan.. 1.minyak tanah 1 liter 2.garam dapur 1 bks 3.es batu 2 bungkus di hancurkan..Diaduk didalam tempat seperti Poto diatasi lalu rendam kaki kita sampai semampu kita menahan rasa sakitnya..di ulang trus sampai 4 kali setiap hari..Selamat mencoba..",NON HOAX
Klarifikasi dari Rektor UIN Suska Riau terkait Surat Pemecatan Ustaz Abdul Somad sebagai Dosen,1. Ustadz Abdul Somad Dipecat Dari PNS. Luar Biasa Pemerintah Ini.. Apa Tindakan Rakyat & Umat Islam Untuk Ustadz Kami Ini.? Siap Perintah.? 2. UAS terima surat”pemecatan” dari Komisi Aparatur Negara Yang dukung 02 PECAT…!!! Yang Dukung 01….NGANUEEE….. mas…..!!!!,NON HOAX
Klarifikasi Dinas Bina Marga DKI Jakarta Terkait Anggaran Rp56 Miliar Untuk Bangun 3 JPO,"Sempat beredar isu Pemerintah Provinsi (Pemprov) DKI Jakarta menganggarkan Rp56 miliar untuk pembangunan tiga Jembatan Penyeberangan Orang (JPO). Menanggapi hal tersebut, Dinas Marga DKI Jakarta memberikan klarifikasi. Dilansir dari kompas.com, Kepala Dinas Bina Marga DKI Jakarta Yusmada Faizal menjelaskan, anggaran Rp56 miliar untuk pembangunan tiga JPO di Jalan Jenderal Sudirman-MH Thamrin belum merupakan angka final dan angka tersebut merupakan asumsi untuk pembangunan JPO baru. “Angka Rp56 miliar itu kalau bangun baru yang membentang 68 meter lebar 3 meter, dengan JPO yang wah begitu,” kata Yusmada.",NON HOAX
Klarifikasi KBRI dan PPLN Singapura Terkait Isu TKI Harus Membayar 30 Dollar untuk Menggunakan Hak Pilihnya," 1. “Ibu Bapak sekalian, seluruh proses Pemilu adalah GRATIS. Sejak pendaftaran sampai pemungutan suara, tidak ada pungutan biaya apapun,” posting akun Facebook KBRI Singapura. 2. “Bagi warga yang belum terdaftar, mohon dapat segera mendaftarkan diri. Proses pendaftaran gratis tanpa dipungut biaya apapun,” tegas Ketua PPLN Singapura David Seragih.",NON HOAX
"Klarifikasi Keluarga Zulfirman Syah, Korban Penembakan Brutal di Masjid Christchurch","Handra Yaspita, kakak kandung Zulfirman Syah menyatakan, Zulfirman masih hidup dan informasi yang menyatakan dia sudah meninggal tidak benar. “Enggak benar (meninggal dunia(, tadi pagi saya kontakan dengan istri beliau katanya mau dioperasi, anaknya Alhamdulillah sudah membaik,” ujarnya.",NON HOAX
Klarifikasi Kemendagri Terkait Isu Pemekaran Sejumlah Daerah,"Kepala Pusat Penerangan (Kapuspen) Kementerian Dalam Negeri (Kemendagri) Bahtiar menegaskan bahwa pihaknya tak pernah membuat rilis pers daftar 57 calon kabupaten dan 8 calon provinsi yang akan dimekarkan. “Kami tidak pernah membuat rilis soal 57 calon kabupaten dan 8 calon provinsi yang akan dimekarkan, itu jelas-jelas hoaks. Apalagi merugikan saya sebagai Kapuspen dengan mencatut nama dan foto saya,” kata Bahtiar.",HOAX
Klarifikasi Kementerian BUMN Atas Isu BRI Akuisisi Jiwasraya,"Kementerian Badan Usaha Milik Negara (BUMN) angkat bicara terkait isu PT Bank Rakyat Indonesia (Persero) Tbk (BRI) akan mengakuisisi PT Asuransi Jiwasraya (Persero). Deputi Bidang Usaha, Jasa Keuangan, Jasa Survei Dan Konsultan Kementerian BUMN Gatot Trihargo mengatakan, BRI tidak bisa membeli Asuransi Jiwasraya. Dia pun membantah kabar bahwa BRI akan mengakuisisi Asuransi Jiwasraya. “Enggak, salah (kabar akusisi Jiwasraya). Keliru,” kata Gatot (22/4).",NON HOAX
Klarifikasi Kementerian Kelautan dan Perikanan (KKP) Terkait Beredarnya Surat Undangan Bimbingan Teknis dan Penetapan kelompok Penerima Bantuan Program Produksi Budidaya TA. 2019,"Dirjen Perikanan Budidaya KKP Slamet Soebjakto menegaskan, surat undangan yang beredar tersebut adalah hoaks dan kategori penipuan oleh oknum yang tidak bertanggunghawab. Modus penipuan seperti itu sudah terjadi beberapa kali. “Kami pastikan surat yang beredar di media daring adalah hoaks, pihak kami tidak pernah mengeluarkan surat seperti itu. Kalau kita teliti dari fisiknya saja (kop surat) sudah tidak sesuai,” tegas Slamet.",HOAX
Klarifikasi Kementerian Luar Negeri Terkait Isu Pelarangan Anak Habib Rizieq Masuk Yaman,"Kementerian Luar Negeri (Kemenlu) mengklarifikasi isu adanya pelarangan anak Habieb Rizieq untuk masuk ke Yaman. Dilansir dari detik.com, viva.co.id, wartaekonomi.co.id, merdeka.com, dan okezone.com, Direktur Perlindungan WNI Kemlu, Lalu Muhammad Iqbal mengatakan, larangan bagi warga negara asing keluar atau masuk perbatasan Oman dari dan ke Yaman sudah dikeluarkan Pemerintah Oman sejak Mei 2018. “Semua WNA dilarang. Yang melarang mereka menyeberang perbatasan adalah Pemerintah Oman, karena sejak Mei 2018 mereka sudah memutuskan tidak mengijinkan warga asing manapun keluar/masuk perbatasan Oman dari dan ke Yaman,” kata Iqbal.",NON HOAX
Klarifikasi Kepolisian Terkait Aturan Kendaraan Bermotor yang STNK Mati Selama 2 tahun Menjadi Bodong,"Tersebar kabar melalui video di media sosial Facebook, seorang polisi mengatakan STNK yang masa berlakunya telah mati 2 tahun akan dihapus datanya dari database Samsat. Berarti kendaraan bermotor tersebut tidak terdata alias bodong, dan aturan ini berlaku pada Januari 2019.",NON HOAX
Klarifikasi Komisi Hukum MUI Terkait Isu Akan Melaporkan GP Ansor dan Banser Ke Polisi Terkait Kasus Pembakaran Bendera,"Wakil Ketua Komisi Hukum Majelis Ulama Indonesia (MUI) Ikhsan Abdullah menyatakan bahwa pihaknya tak akan melaporkan Pengurus Pusat Gerakan Pemuda Ansor (GP Ansor) dan Barisan Ansor Serbaguna (Banser) usai terjadinya peristiwa pembakaran bendera bertuliskan kalimat tauhid di Garut, Jawa Barat. “Masyarakat kita perlu suasana hidup yang tenteram dan harmonis. Tidak ada rencana untuk melaporkan Banser,” kata Ikhsan.",NON HOAX
Klarifikasi KPK Terkait Foto Setya Novanto Tanpa Baju Tahanan,"Atas tersebarnya foto Setya Novanto, Mantan Ketua Dewan Perwakilan Rakyat (DPR) RI, tidak mengenakan baju tahanan Komisi Pemberantasan Korupsi (KPK) di media sosial, pihak KPK pun memberikan klarifikasi. Dilansir dari antaranews.com, merdeka.com, detik.com, liputan6.com, dan viva.co.id, Juru Bicara KPK Febri Diansyah mengatakan, perihal Setnov tidak menggunakan baju tahanan KPK dikarenakan mantan Ketua Umum Golkar tersebut sudah bukan tahanan KPK melainkan tahanan Lapas Sukamiskin dan terkait Setnov beredar di luar itu dikarenakan yang bersangkutan tengah dipanggil Pengadilan Tindak Pidana Korupsi (Tipikor) Jakarta untuk terdakwa Irvanto Hendra Pambudi dan Made Oka Masagung pada Selasa (18/9). “Terkait sejumlah informasi yang beredar dan pertanyaan tentang kenapa Setya Novanto tidak mengenakan baju tahanan KPK, perlu kami jelaskan bahwa Setya Novanto tidak lagi berada pada masa penahanan KPK karena sudah dilakukan eksekusi ke Lapas Sukamiskin setelah putusan berkekuatan hukum tetap,” kata Febri.",NON HOAX
